,Product_Title,Price,Shop_Name,Category,Availability,G-Price
97,VIEWSONIC VX3418-2KPC 34 INCH WQHD 144HZ ADAPTIVE-SYNC EYE CARE CURVED GAMING MONITOR,57500,TECHLAND,Monitor,In Stock,57500.0
98,VIEWSONIC VX2480-SHD 24 INCH QHD IPS MONITOR,25500,TECHLAND,Monitor,In Stock,25500.0
99,VIEWSONIC VX2480-2K-SHD 24 INCH 75HZ QHD IPS SUPERCLEAR MONITOR,28500,TECHLAND,Monitor,In Stock,28500.0
100,VIEWSONIC VA2406-H-2 24 INCH 1080P FULL HD MONITOR,16500,TECHLAND,Monitor,In Stock,16500.0
101,STAREX HT22FW 21.5 INCH WIDE LED BOARDERLESS MONITOR,9500,TECHLAND,Monitor,In Stock,9500.0
102,STAREX HT22FW 18.5 INCH WIDE LED MONITOR,5500,TECHLAND,Monitor,In Stock,5500.0
103,STAREX 21.5 INCH WIDE LED BORDERLESS MONITOR,9500,TECHLAND,Monitor,In Stock,9500.0
104,PHILIPS 24 INCH 241V8 IPS FRAMELESS LED MONITOR,19700,TECHLAND,Monitor,In Stock,19700.0
105,PHILIPS 21.5 INCH 221V8 VA FRAMELESS LED MONITOR,14900,TECHLAND,Monitor,In Stock,14900.0
106,MSI MODERN MD271CPW 27INCH 16:9 CURVED 75 HZ VA MONITOR (WHITE),28500,TECHLAND,Monitor,In Stock,28500.0
107,LG ULTRAGEAR 34GP950G-B 34 INCH CURVED G-SYNC QHD 144 HZ HDR IPS GAMING MONITOR,164800,TECHLAND,Monitor,In Stock,164800.0
108,LG ULTRAGEAR 27GN800-B 27 INCH QHD IPS 144HZ GAMING MONITOR WITH G-SYNC COMPATIBILITY,48600,TECHLAND,Monitor,In Stock,48600.0
109,LG 32UN650-W 31.5-INCH FREESYNC 4K IPS MONITOR,68000,TECHLAND,Monitor,In Stock,68000.0
110,LG 32UL950-C 32 INCH 4K UHD HDR FREESYNC IPS MONITOR WITH THUNDERBOLT™ 3,166000,TECHLAND,Monitor,In Stock,166000.0
111,LENOVO L22I-30 21.5 INCH FULL HD BACKLIT AMD FREESYNC MONITOR ,15400,TECHLAND,Monitor,In Stock,15400.0
112,HP P24V G4 23.8 INCH IPS MONITOR,17500,TECHLAND,Monitor,In Stock,17500.0
113,HP E27 G4 27-INCH FULL HD IPS MONITOR,30400,TECHLAND,Monitor,In Stock,30400.0
114,GIGABYTE G27Q 27-INCH 144HZ QHD GAMING MONITOR,40000,TECHLAND,Monitor,In Stock,40000.0
115,HP V193B 18.5 INCH LED MONITOR,9500,RYANS,Monitor,Out of Stock,9500.0
116,HP V19 18.5 INCH HD LED MONITOR (VGA),10400,RYANS,Monitor,In Stock,10400.0
117,HP P19V G4 18.5 INCH HD VGA MONITOR,10500,RYANS,Monitor,In Stock,10500.0
118,LENOVO D19-10 18.5 INCH HD HDMI VGA MONITOR #61E0KAR6WW/65F9KCC6SA,10800,RYANS,Monitor,In Stock,10800.0
