Product_Title,Price,Shop_Name,Category,Availability,G-Price
ZOTAC GAMING GEFORCE GTX 1650 OC 4GB GDDR6 GRAPHICS CARD,26500,STARTECH,GPU,In Stock,26500.0
ASUS DUAL GEFORCE GTX 1650 OC EDITION 4GB DDR5 GRAPHICS CARD,26500,STARTECH,GPU,In Stock,26500.0
GIGABYTE NVIDIA GEFORCE GTX 1650 OC 4GB GRAPHICS CARD,25500,STARTECH,GPU,In Stock,25500.0
GIGABYTE GEFORCE GTX 1650 OC LOW PROFILE 4GB GDDR5 GRAPHICS CARD,24000,STARTECH,GPU,In Stock,24000.0
GIGABYTE GEFORCE GTX 1650 D6 OC 4GB GRAPHICS CARD,28000,STARTECH,GPU,In Stock,28000.0
MSI GEFORCE GTX 1650 VENTUS XS 4GB GRAPHICS CARD,28000,STARTECH,GPU,In Stock,28000.0
GIGABYTE GEFORCE GTX 1050 TI OC LOW PROFILE 4GB GDDR5 GRAPHICS CARD (1 YEAR WARRANTY),30000,STARTECH,GPU,In Stock,30000.0
GALAX GEFORCE GTX 1660 SUPER EX (1-CLICK OC) 6GB GDDR6 192-BIT GRAPHICS CARD,33000,STARTECH,GPU,In Stock,33000.0
COLORFUL GEFORCE GTX 1660 SUPER NB 6GB V2-V GDDR6 GRAPHICS CARD,34500,STARTECH,GPU,In Stock,34500.0
ZOTAC GAMING GEFORCE GTX 1660 SUPER 6GB GDDR6 TWIN FAN GRAPHICS CARD,35500,STARTECH,GPU,In Stock,35500.0
PNY GEFORCE GTX 1660 SUPER 6GB DUAL FAN GDDR6 GRAPHICS CARD,35500,STARTECH,GPU,In Stock,35500.0
PNY GEFORCE RTX 3050 8GB UPRISING DUAL FAN GDDR6 GRAPHICS CARD,36500,STARTECH,GPU,In Stock,36500.0
GIGABYTE GT710 2GB DDR3 GRAPHICS CARD,5200,Skyland,GPU,In Stock,5200.0
PNY GEFORCE RTX 2060 12GB REVEL DUAL FAN GRAPHICS CARD,45000,Skyland,GPU,In Stock,45000.0
COLORFUL IGAME GEFORCE RTX 3060 TI ULTRA W OC LHR-V 8GB GDDR6 GRAPHICS CARD,68000,Skyland,GPU,In Stock,68000.0
MSI GEFORCE RTX 3060 GAMING X 12GB GDDR6 GRAPHICS CARD,65900,Skyland,GPU,In Stock,65900.0
SAPPHIRE NITRO+ RADEON RX 6600 XT 8GB GDDR6 GRAPHICS CARD,63000,Skyland,GPU,In Stock,63000.0
BIOSTAR AMD RADEON RX560 4GB DDR5 GRAPHICS CARD,12000,Skyland,GPU,In Stock,12000.0
(SINGLE) GIGABYTE AORUS GEFORCE RTX 3070 MASTER 8GB GRAPHICS CARD,130000,Skyland,GPU,In Stock,130000.0
GIGABYTE GEFORCE RTX 3070 GAMING OC 8G GRAPHICS CARD,105000,Skyland,GPU,In Stock,105000.0
MSI GEFORCE RTX 3060 TI GAMING X TRIO 8GB GRAPHICS CARD,110000,Skyland,GPU,In Stock,110000.0
MSI GEFORCE RTX 3060 TI VENTUS 2X OC 8GB GRAPHICS CARD,69900,Skyland,GPU,In Stock,69900.0
ZOTAC GAMING GEFORCE RTX 3070 TWIN EDGE OC 8GB GRAPHICS CARD,125000,Skyland,GPU,In Stock,125000.0
GIGABYTE GEFORCE GTX 1650 SUPER OC 4GB GRAPHICS CARD,42000,Skyland,GPU,In Stock,42000.0
(SINGLE) COLORFUL GEFORCE GTX 1650 NB 4GD6-V GDDR6 GRAPHIC CARD,32000,Skyland,GPU,In Stock,32000.0
PNY RTX 3060 GRAPHICS CARD WITH ANTEC CSK550 POWER SUPPLY COMBO,55000,Skyland,GPU,In Stock,55000.0
EVGA GEFORCE RTX 3060 XC BLACK GAMING 12GB GDDR6 GRAPHICS CARD,57000,Skyland,GPU,In Stock,57000.0
GIGABYTE RADEON RX 6650 XT GAMING OC 8GB GDDR6 GRAPHICS CARD,54000,TECHLAND,GPU,In Stock,54000.0
GIGABYTE GEFORCE RTX 3080 GAMING OC 10G GDDR6X GRAPHICS CARD,144500,TECHLAND,GPU,In Stock,144500.0
GIGABYTE GEFORCE GTX 1650 OC LOW PROFILE 4G GDDR5 GRAPHICS CARD,27000,TECHLAND,GPU,In Stock,27000.0
COLORFUL IGAME GEFORCE RTX 3090 TI VULCAN OC-V 24GB GDDR6X GRAPHICS CARD,220000,TECHLAND,GPU,In Stock,220000.0
COLORFUL IGAME GEFORCE RTX 3080 VULCAN OC 12G LHR-V GDDR6X GRAPHICS CARD,125000,TECHLAND,GPU,In Stock,125000.0
COLORFUL GEFORCE GT730K 4GD3-V GRAPHICS CARD,7500,TECHLAND,GPU,In Stock,7500.0
ASUS TUF GAMING GEFORCE RTX 3070 TI OC EDITION 8GB GDDR6X GRAPHICS CARD,111500,TECHLAND,GPU,In Stock,111500.0
ASUS GEFORCE RTX 3080 12GB TUF GAMING OC GRAPHICS CARD,146000,TECHLAND,GPU,In Stock,146000.0
ASUS DUAL RADEON RX 6600 XT OC EDITION 8GB GRAPHICS CARD,53000,TECHLAND,GPU,In Stock,53000.0
ASUS DUAL GEFORCE RTX 3060 V2 OC EDITION 12GB GDDR6 GRAPHICS CARD,66000,TECHLAND,GPU,In Stock,66000.0
ASUS DUAL GEFORCE RTX 3060 TI MINI V2 8GB GRAPHICS CARD,70500,TECHLAND,GPU,In Stock,70500.0
ASUS DUAL GEFORCE RTX 3050 OC EDITION 8GB GRAPHICS CARD,49000,TECHLAND,GPU,In Stock,49000.0
ASUS DUAL GEFORCE RTX 2060 6GB OC EDITION EVO GRAPHICS CARD,47000,TECHLAND,GPU,In Stock,47000.0
ASROCK AMD RADEON RX 6600 CHALLENGER D 8GB GRAPHICS CARD,38500,TECHLAND,GPU,In Stock,38500.0
COLORFUL IGAME GEFORCE RTX 3050 ULTRA W OC 8G-V GRAPHICS CARD,39500,TECHLAND,GPU,In Stock,39500.0
PNY GEFORCE GTX 1660 SUPER 6GB DUAL FAN GRAPHICS CARD,34000,TECHLAND,GPU,In Stock,34000.0
MSI GEFORCE RTX 3080 GAMING Z TRIO 10G LHR GDDR6X GRAPHICS CARD,124900,COMPUTER VILLAGE,GPU,In Stock,124900.0
MSI GEFORCE RTX 3080 GAMING TRIO PLUS 10G LHR GDDR6X GRAPHICS CARD,155000,COMPUTER VILLAGE,GPU,In Stock,155000.0
MSI GEFORCE RTX 3080 TI VENTUS 3X 12GB OC GDDR6X GRAPHICS CARD,203000,COMPUTER VILLAGE,GPU,In Stock,203000.0
MSI GEFORCE RTX 3080 SUPRIM 10GB LHR GDDR6X GRAPHICS CARD,129900,COMPUTER VILLAGE,GPU,In Stock,129900.0
MSI GEFORCE RTX 3090 VENTUS 3X OC 24GB GRAPHICS CARD,245000,COMPUTER VILLAGE,GPU,In Stock,245000.0
MSI GEFORCE RTX 3090 GAMING X TRIO 24GB GRAPHICS CARD,255000,COMPUTER VILLAGE,GPU,In Stock,255000.0
