,Product_Title,Price,Shop_Name,Category,Availability,G-Price
146,HAVIT HV-KB419L WIRED KEYBOARD & A4TECH FG20 WIRELESS MOUSE COMBO,1900,STARTECH,Keyboard,In Stock,1900.0
147,FANTECH KM100 USB KEYBOARD MOUSE COMBO BLACK,750,STARTECH,Keyboard,In Stock,750.0
148,HAVIT HV-KB275L USB GAMING KEYBOARD,800,STARTECH,Keyboard,In Stock,800.0
149,A4TECH FK11 USB MINI KEYBOARD WITH BANGLA BLACK,780,STARTECH,Keyboard,In Stock,780.0
150,HAVIT KB510L MULTI FUNCTION BACKLIT GAMING KEYBOARD,900,STARTECH,Keyboard,In Stock,900.0
151,SUNTECH ST-03 WIRELESS KEYBOARD AND MOUSE COMBO,900,STARTECH,Keyboard,In Stock,900.0
152,HAVIT KB866L MULTI-FUNCTION RGB BACKLIT MEMBRANE GAMING KEYBOARD,900,STARTECH,Keyboard,In Stock,900.0
153,HAVIT HV-KB419L RGB USB GAMING KEYBOARD,900,STARTECH,Keyboard,In Stock,900.0
154,HYPERX ALLOY CORE RGB GAMING KEYBOARD,4500,COMPUTER VILLAGE,Keyboard,In Stock,4500.0
155,HYPERX ALLOY FPS PRO MECHANICAL GAMING KEYBOARD,7600,COMPUTER VILLAGE,Keyboard,In Stock,7600.0
156,HAVIT RGB HV-KB862L MECHANICAL GAMING KEYBOARD,3600,COMPUTER VILLAGE,Keyboard,In Stock,3600.0
157,HAVIT KB857L RGB BACKLIT MECHANICAL GAMING KEYBOARD,2500,COMPUTER VILLAGE,Keyboard,In Stock,2500.0
158,MSI VIGOR WR01 KEYBOARD WRIST REST,1300,COMPUTER VILLAGE,Keyboard,In Stock,1300.0
159,LOGITECH WIRELESS MK345 COMBO KEYBOARD AND RIGHT-HANDED MOUSE,3699,COMPUTER VILLAGE,Keyboard,In Stock,3699.0
160,LOGITECH WIRELESS MULTI DEVICE KEYBOARD K375S AND STAND COMBO,2869,COMPUTER VILLAGE,Keyboard,In Stock,2869.0
161,ASUS CERBERUS MECH ANTI-GHOSTING N-KEY ROLLOVER RGB MECHANICAL GAMING KEYBOARD BLUE SWITCH,8800,COMPUTER VILLAGE,Keyboard,In Stock,8800.0
162,GAMDIAS HERMES M5A MECHANICAL GAMING KEYBOARD,4300,COMPUTER VILLAGE,Keyboard,In Stock,4300.0
163,GAMDIAS HERMES P2A RGB OPTICAL MECHANICAL GAMING KEYBOARD,4300,COMPUTER VILLAGE,Keyboard,In Stock,4300.0
164,GAMDIAS HERMES P3 RGB MECHANICAL GAMING KEYBOARD,6100,COMPUTER VILLAGE,Keyboard,In Stock,6100.0
165,GAMDIAS HERMES P1B RGB MECHANICAL 3 IN 1 GAMING COMBO,4500,COMPUTER VILLAGE,Keyboard,In Stock,4500.0
166,MSI VIGOR GK30 RGB GAMING KEYBOARD,3500,Skyland,Keyboard,In Stock,3500.0
167,WALTON WKM001WB SEMI-MECHANICAL KEYBOARD,2350,Skyland,Keyboard,In Stock,2350.0
168,WALTON WKG001WB PRO BACKLIT GAMING KEYBOARD,950,Skyland,Keyboard,In Stock,950.0
169,FANTECH K613 PROFESSIONAL USB GAMING KEYBOARD,1700,Skyland,Keyboard,In Stock,1700.0
170,BAJEAL K100 TKL RGB MECHANICAL GAMING KEYBOARD (BLACK),2500,Skyland,Keyboard,In Stock,2500.0
171,ROYAL KLUDGE RK61 DUAL MODE RGB MECHANICAL KEYBOARD (HUANO SWITCH),3599,Skyland,Keyboard,In Stock,3599.0
172,ROYAL KLUDGE RK84 TRI MODE RGB WIRELESS MECHANICAL KEYBOARD (HUANO SWITCH),4900,Skyland,Keyboard,In Stock,4900.0
173,IMICE AN-300 GAMING KEYBOARD & MOUSE COMBO,1105,Skyland,Keyboard,In Stock,1105.0
174,AULA F2058 RGB MECHANICAL GAMING KEYBOARD,3220,Skyland,Keyboard,In Stock,3220.0
175,HAVIT GAMENOTE KB500L MULTI-FUNCTION LED BACKLIT USB GAMING KEYBOARD (BLACK),950,Skyland,Keyboard,In Stock,950.0
176,REDRAGON K551RGB MITRA RGB BACKLIT BLUE SWITCHES MECHANICAL KEYBOARD,3700,Skyland,Keyboard,In Stock,3700.0
177,HAVIT HV-KB492L RGB BACKLIT MECHANICAL GAMING KEYBOARD,3250,Skyland,Keyboard,In Stock,3250.0
178,DAREU EK87 MECHANICAL GAMING KEYBOARD (BLACK),2750,Skyland,Keyboard,In Stock,2750.0
179,WALTON WKG006WB HIGH PRECISION GAMING KEYBOARD,950,Skyland,Keyboard,In Stock,950.0
180,WALTON WKG003WB HIGH PRECISION GAMING KEYBOARD,950,Skyland,Keyboard,In Stock,950.0
181,FANTECH G13 RHASTA II PRO GAMING MOUSE,600,Skyland,Keyboard,In Stock,600.0
182,LENOVO 100 WIRELESS COMBO,1900,TECHLAND,Keyboard,In Stock,1900.0
183,IMICE MK-X90 USB WIRED MECHANICAL GAMING KEYBOARD,2300,TECHLAND,Keyboard,In Stock,2300.0
184,IMICE MK-X50 USB WIRED MECHANICAL KEYBOARD,2000,TECHLAND,Keyboard,In Stock,2000.0
185,IMICE GK-700 USB RGB GAMING KEYBOARD ,1170,TECHLAND,Keyboard,In Stock,1170.0
186,FANTECH MAXFIT87 MK856 BLUE SWITCH RGB MECHANICAL KEYBOARD,4150,TECHLAND,Keyboard,In Stock,4150.0
187,FANTECH MAXFIT61 MK857 BLUE SWITCH RGB MECHANICAL KEYBOARD,4700,TECHLAND,Keyboard,In Stock,4700.0
